ВРЕМЯ,СУММА,КАТЕГОРИЯ
2022-03-11 00:13:00,-90.0,Еда
2022-03-11 18:11:00,27473.0,Доходы
2022-03-12 22:35:00,-600.0,Еда
2022-03-14 21:56:00,-1947.0,Здоровье
2022-03-14 21:56:00,-4933.0,Еда
2022-03-17 20:58:00,-1448.0,Еда
2022-03-18 18:32:00,-280.0,Еда
2022-03-18 18:32:00,-4560.0,Еда
2022-03-21 00:19:00,10.0,Доходы
2022-03-21 09:02:00,-524.0,Дом
2022-03-22 00:19:00,2150.0,Доходы
2022-03-22 09:02:00,-1874.6,Дом
2022-03-22 19:32:00,-635.0,Еда
2022-03-22 19:32:00,-2715.0,Еда
2022-03-24 01:43:00,40153.0,Доходы
2022-03-25 12:24:00,24000.0,Доходы
2022-03-25 12:24:00,8600.0,Доходы
2022-03-25 12:24:00,13366.0,Доходы
2022-03-26 12:24:00,-2330.0,Еда
2022-03-26 12:24:00,-860.0,Еда
2022-03-26 13:17:00,-990.0,Обучение
2022-03-27 15:33:00,-256.0,Еда
2022-03-27 15:33:00,-4803.0,Еда
2022-03-29 01:26:00,46846.0,Доходы
2022-03-30 19:36:00,-362.0,Еда
2022-03-30 19:36:00,-2623.0,Еда
2022-03-30 21:36:00,-1780.0,Еда
2022-03-31 18:20:00,-1762.0,Комплектующие
2022-03-31 19:11:00,-1206.0,Еда
2022-03-31 19:36:00,-320.0,Еда
2022-03-31 19:36:00,-525.0,Еда
2022-04-03 09:50:00,-1690.0,Интернет и телефон
2022-04-04 10:04:00,-500.0,Транспорт
2022-04-05 10:04:00,31890.0,Доходы
2022-04-05 10:04:00,19361.0,Доходы
2022-04-05 10:04:00,45545.0,Доходы
2022-04-05 10:04:00,-4800.0,Еда
2022-04-06 21:25:00,749.0,Доходы
2022-04-07 18:36:00,1961.0,Доходы
2022-04-08 09:42:00,-1200.0,Еда
2022-04-08 09:42:00,-1800.0,Еда
2022-04-08 18:36:00,28200.0,Доходы
2022-04-09 10:58:00,-800.0,Подарки
2022-04-11 16:57:00,-6500.0,Еда
2022-04-12 00:02:00,-1292.0,Еда
2022-04-12 00:02:00,-1198.0,Еда
2022-04-16 12:34:00,-1013.0,Здоровье
2022-04-16 12:34:00,-1550.0,Еда
2022-04-16 12:34:00,-840.0,Дом
2022-04-17 20:50:00,-2170.0,Собака
2022-04-17 20:50:00,-1880.0,Дом
2022-04-20 00:37:00,-5725.0,Дом
2022-04-20 15:35:00,-240.0,Еда
2022-04-20 22:57:00,-495.0,Еда
2022-04-20 22:57:00,-2653.0,Еда
2022-04-21 15:07:00,-450.0,Красота и здоровье
2022-04-21 21:06:00,-578.0,Еда
2022-04-21 21:06:00,-513.0,Еда
2022-04-22 07:41:00,2650.0,Доходы
2022-04-22 08:43:00,43500.0,Доходы
2022-04-22 10:09:00,8600.0,Доходы
2022-04-22 10:09:00,15400.0,Доходы
2022-04-22 15:07:00,-250.0,Еда
2022-04-22 20:36:00,-10500.0,Одежда и обувь
2022-04-22 20:51:00,-2575.0,Дом
2022-04-23 08:42:00,-452.0,Интернет и телефон
2022-04-23 15:07:00,-220.0,Еда
2022-04-23 22:13:00,-560.0,Еда
2022-04-23 22:13:00,-2520.0,Еда
2022-04-25 14:23:00,28570.0,Доходы
2022-04-25 15:38:00,-1190.0,Еда
2022-04-25 15:38:00,-412.0,Собака
2022-04-26 12:02:00,-10980.0,Дом
2022-04-28 09:39:00,24000.0,Доходы
2022-04-28 12:02:00,-240.0,Еда
2022-04-28 12:02:00,-4242.0,Еда
2022-04-30 12:02:00,-590.0,Еда
2022-04-30 12:02:00,-2147.0,Еда
2022-04-30 15:22:00,-251.0,Еда
2022-04-30 15:22:00,-254.0,Еда
2022-05-01 13:26:00,-2400.0,Подарки
2022-05-01 13:26:00,-40.0,Еда
2022-05-04 09:49:00,43500.0,Доходы
2022-05-04 11:49:00,-2789.0,Еда
2022-05-04 15:04:00,14000.0,Доходы
2022-05-05 14:45:00,-569.0,Еда
2022-05-05 16:08:00,-340.0,Еда
2022-05-05 16:08:00,-1451.0,Еда
2022-05-05 16:19:00,33983.0,Доходы
2022-05-06 16:45:00,28200.0,Доходы
2022-05-06 16:46:00,2283.0,Доходы
2022-05-06 18:37:00,28570.0,Доходы
2022-05-07 14:45:00,-648.0,Еда
2022-05-07 14:45:00,-316.0,Еда
2022-05-07 14:45:00,-1848.0,Еда
2022-05-08 13:09:00,-5010.0,Еда
2022-05-10 22:33:00,-5371.0,Собака
2022-05-11 10:37:00,-500.0,Транспорт
2022-05-11 23:34:00,-170.0,Еда
2022-05-11 23:34:00,-700.0,Еда
2022-05-11 23:34:00,-1600.0,Еда
2022-05-13 10:37:00,-1350.0,Подарки
2022-05-14 10:37:00,-348.0,Еда
2022-05-14 12:04:00,-4780.0,Еда
2022-05-16 15:39:00,-212.0,Еда
2022-05-16 15:39:00,-243.0,Еда
2022-05-17 20:10:00,-23.0,Еда
2022-05-18 09:29:00,-5384.0,Дом
2022-05-19 14:36:00,1300.0,Доходы
2022-05-19 18:04:00,-1300.0,Еда
2022-05-20 15:24:00,-640.0,Еда
2022-05-20 15:24:00,-3392.0,Еда
2022-05-21 14:27:00,-2564.0,Собака
2022-05-21 14:27:00,-3100.0,Дом
2022-05-24 15:24:00,-200.0,Еда
2022-05-24 15:24:00,-4337.0,Еда
2022-05-24 15:24:00,-648.0,Еда
2022-05-24 20:02:00,8600.0,Доходы
2022-05-24 20:02:00,9800.0,Доходы
2022-05-24 20:02:00,24000.0,Доходы
2022-05-24 23:12:00,34043.0,Доходы
2022-05-25 20:02:00,33333.0,Доходы
2022-05-26 15:24:00,-3140.0,Красота и здоровье
2022-05-26 15:24:00,-720.0,Еда
2022-05-26 15:24:00,-1770.0,Еда
2022-05-28 15:07:00,-837.0,Еда
2022-05-29 22:26:00,-790.0,Еда
2022-05-31 13:36:00,-500.0,Транспорт
2022-05-31 17:54:00,-4353.0,Одежда и обувь
2022-05-31 23:45:00,-3331.0,Еда
2022-06-01 12:09:00,-8060.0,Собака
2022-06-01 21:30:00,-808.0,Еда
2022-06-02 12:09:00,-958.0,Транспорт
2022-06-02 12:09:00,-761.0,Транспорт
2022-06-02 12:09:00,-381.0,Транспорт
2022-06-02 12:09:00,-324.0,Транспорт
2022-06-02 12:09:00,-1060.0,Собака
2022-06-02 12:09:00,-6340.0,Собака
2022-06-02 17:11:00,-315.0,Еда
2022-06-04 12:09:00,-586.0,Транспорт
2022-06-04 22:50:00,-318.0,Еда
2022-06-04 22:50:00,-1089.0,Еда
2022-06-06 12:35:00,-2311.0,Дом
2022-06-06 18:02:00,33983.0,Доходы
2022-06-06 18:02:00,3633.0,Доходы
2022-06-07 17:11:00,-506.0,Еда
2022-06-07 17:11:00,-3720.0,Еда
2022-06-07 17:11:00,-677.0,Здоровье
2022-06-08 16:42:00,52000.0,Доходы
2022-06-09 19:38:00,52956.0,Доходы
2022-06-09 21:58:00,19604.0,Доходы
2022-06-10 18:37:00,26600.0,Доходы
2022-06-10 19:38:00,28200.0,Доходы
2022-06-12 20:32:00,-4894.0,Еда
2022-06-13 11:47:00,-2278.0,Подарки
2022-06-13 20:23:00,-1300.0,Еда
2022-06-13 20:23:00,-430.0,Здоровье
2022-06-14 00:43:00,-5384.0,Дом
2022-06-15 10:33:00,-1590.0,Здоровье
2022-06-16 19:58:00,-1050.0,Еда
2022-06-16 19:59:00,-2070.0,Дом
2022-06-16 19:59:00,-250.0,Еда
2022-06-17 00:20:00,10825.0,Доходы
2022-06-17 00:20:00,10825.0,Доходы
2022-06-18 14:43:00,-30000.0,Обучение
2022-06-18 18:25:00,-1382.0,Дом
2022-06-18 18:25:00,-800.0,Еда
2022-06-18 18:25:00,-1697.0,Хобби
2022-06-18 18:25:00,-1757.0,Обучение
2022-06-21 21:19:00,3142.0,Доходы
2022-06-21 21:19:00,2130.0,Доходы
2022-06-22 12:48:00,52000.0,Доходы
2022-06-22 17:55:00,-380.0,Еда
2022-06-22 17:55:00,-2601.0,Еда
2022-06-23 12:46:00,41760.0,Доходы
2022-06-23 20:04:00,-3000.0,Собака
2022-06-23 23:58:00,-500.0,Транспорт
2022-06-24 02:15:00,24000.0,Доходы
2022-06-24 18:30:00,-1000.0,Еда
2022-06-24 18:30:00,-1300.0,Еда
2022-06-24 18:30:00,8600.0,Доходы
2022-06-24 18:30:00,14000.0,Доходы
2022-06-24 18:30:00,33333.0,Доходы
2022-06-26 14:48:00,-1000.0,Дом
2022-06-26 18:52:00,-435.0,Транспорт
2022-06-26 18:52:00,-5559.0,Еда
2022-06-27 09:46:00,174712.0,Доходы
2022-06-27 12:34:00,-2000.0,Еда
2022-07-01 17:01:00,-3380.0,Комплектующие
2022-07-01 23:24:00,-435.0,Еда
2022-07-03 11:39:00,-2500.0,Одежда и обувь
2022-07-03 12:41:00,-350.0,Одежда и обувь
2022-07-03 12:41:00,-405.0,Дом
2022-07-03 20:25:00,-384.0,Еда
2022-07-03 20:25:00,-4088.0,Еда
2022-07-03 20:25:00,-1100.0,Развлечения
2022-07-05 15:25:00,-712.0,Подарки
2022-07-07 23:09:00,45240.0,Доходы
2022-07-08 14:42:00,-1490.0,Комплектующие
2022-07-08 14:42:00,-839.0,Комплектующие
2022-07-08 14:53:00,26666.0,Доходы
2022-07-08 14:53:00,15400.0,Доходы
2022-07-08 23:09:00,-2410.0,Еда
2022-07-08 23:09:00,28200.0,Доходы
2022-07-08 23:09:00,4827.0,Доходы
2022-07-09 14:53:00,-1760.0,Развлечения
2022-07-09 16:42:00,-500.0,Еда
2022-07-09 16:42:00,-510.0,Еда
2022-07-09 16:42:00,-2223.0,Еда
2022-07-09 16:42:00,-500.0,Еда
2022-07-10 18:10:00,-14800.0,Подарки
2022-07-10 20:33:00,-495.0,Еда
2022-07-12 12:35:00,-5141.0,Еда
2022-07-13 20:18:00,-3500.0,Здоровье
2022-07-14 20:02:00,50000.0,Доходы
2022-07-15 09:22:00,-5432.0,Дом
2022-07-15 20:40:00,-856.0,Еда
2022-07-15 20:40:00,-4082.0,Еда
2022-07-16 20:18:00,-3500.0,Здоровье
2022-07-19 19:50:00,-3942.0,Дом
2022-07-19 20:40:00,-308.0,Еда
2022-07-19 20:40:00,-4592.0,Еда
2022-07-22 11:48:00,-450.0,Красота и здоровье
2022-07-22 14:10:00,-600.0,Развлечения
2022-07-22 20:59:00,8600.0,Доходы
2022-07-22 22:54:00,-1100.0,Еда
2022-07-23 20:39:00,-295.0,Еда
2022-07-23 20:39:00,-2530.0,Еда
2022-07-23 20:39:00,-1300.0,Собака
2022-07-24 16:54:00,-597.0,Еда
2022-07-25 13:48:00,-500.0,Транспорт
2022-07-25 14:22:00,24000.0,Доходы
2022-07-25 20:59:00,33333.0,Доходы
2022-07-25 20:59:00,-16000.0,Здоровье
2022-07-25 20:59:00,-8000.0,Подарки
2022-07-27 18:27:00,-250.0,Еда
2022-07-27 21:44:00,-655.0,Еда
2022-07-28 20:22:00,-1174.0,Еда
2022-07-28 20:22:00,-3301.0,Еда
2022-07-28 21:39:00,-655.0,Еда
2022-07-29 20:18:00,-2550.0,Еда
2022-07-29 20:18:00,-250.0,Еда
2022-07-30 23:32:00,-1068.0,Еда
2022-07-31 11:34:00,-1014.0,Собака
2022-07-31 11:34:00,-12000.0,Обучение
2022-07-31 16:55:00,-597.0,Еда
2022-07-31 19:12:00,-1037.0,Еда
2022-07-31 19:12:00,-456.0,Еда
2022-08-02 11:49:00,-3000.0,Путешествия
2022-08-03 12:00:00,42496.0,Доходы
2022-08-03 21:06:00,-1109.0,Еда
2022-08-03 21:06:00,-80.0,Еда
2022-08-03 22:02:00,-380.0,Красота и здоровье
2022-08-04 12:00:00,-428.0,Еда
2022-08-04 14:27:00,-5575.0,Спорт
2022-08-04 15:13:00,-99.0,Транспорт
2022-08-04 15:13:00,-145.0,Еда
2022-08-04 15:13:00,715.0,Доходы
2022-08-04 20:18:00,-800.0,Развлечения
2022-08-04 20:18:00,-400.0,Развлечения
2022-08-04 20:18:00,-440.0,Еда
2022-08-04 20:18:00,-180.0,Транспорт
2022-08-04 20:18:00,-196.0,Транспорт
2022-08-04 20:18:00,-70.0,Транспорт
2022-08-04 21:07:00,-900.0,Еда
2022-08-04 21:07:00,-1136.0,Еда
2022-08-05 12:18:00,-505.0,Еда
2022-08-05 12:18:00,-333.0,Транспорт
2022-08-05 15:40:00,-375.0,Транспорт
2022-08-05 15:40:00,-375.0,Транспорт
2022-08-05 15:40:00,-2600.0,Еда
2022-08-05 15:40:00,-260.0,Еда
2022-08-05 15:50:00,-700.0,Развлечения
2022-08-05 15:50:00,-500.0,Развлечения
2022-08-05 17:07:00,-760.0,Развлечения
2022-08-05 18:23:00,-333.0,Транспорт
2022-08-05 18:23:00,-465.0,Еда
2022-08-06 17:44:00,-420.0,Еда
2022-08-06 17:44:00,-700.0,Еда
2022-08-06 17:44:00,-5717.0,Еда
2022-08-07 15:22:00,-1170.0,Транспорт
2022-08-07 15:22:00,-597.0,Еда
2022-08-09 17:38:00,8400.0,Доходы
2022-08-09 20:57:00,-166.0,Транспорт
2022-08-09 20:57:00,-168.0,Транспорт
2022-08-10 14:16:00,28200.0,Доходы
2022-08-10 20:05:00,26666.0,Доходы
2022-08-10 20:57:00,-107.0,Транспорт
2022-08-11 17:19:00,-4374.0,Еда
2022-08-12 16:13:00,-4750.0,Собака
2022-08-13 10:00:00,-5578.0,Дом
2022-08-13 14:41:00,-1576.0,Транспорт
2022-08-13 16:13:00,-1400.0,Собака
2022-08-17 12:54:00,-5000.0,Дом
2022-08-17 12:54:00,-2000.0,Хобби
2022-08-17 20:05:00,680.0,Доходы
2022-08-17 20:44:00,-3265.0,Здоровье
2022-08-18 13:40:00,-4170.0,Дом
2022-08-18 13:40:00,2710.0,Доходы
2022-08-18 19:07:00,-500.0,Еда
2022-08-19 13:33:00,-254.0,Еда
2022-08-19 13:33:00,-3183.0,Еда
2022-08-21 13:33:00,-1200.0,Еда
2022-08-21 13:33:00,-1115.0,Еда
2022-08-22 20:27:00,14790.0,Доходы
2022-08-23 16:59:00,-89.0,Еда
2022-08-24 16:59:00,-89.0,Еда
2022-08-24 16:59:00,-878.0,Еда
2022-08-24 18:41:00,-1740.0,Хобби
2022-08-25 18:09:00,-280.0,Еда
2022-08-25 18:09:00,-3490.0,Еда
2022-08-25 19:47:00,24000.0,Доходы
2022-08-25 22:07:00,-684.0,Еда
2022-08-26 09:54:00,-1220.0,Еда
2022-08-27 13:33:00,-1577.0,Еда
2022-08-27 13:33:00,-3597.0,Еда
2022-08-27 19:47:00,-1800.0,Еда
2022-08-28 09:28:00,-1000.0,Еда
2022-08-29 14:59:00,-648.0,Еда
2022-08-30 12:42:00,-709.0,Комплектующие
2022-08-31 17:09:00,-1708.0,Еда
2022-09-01 18:23:00,-902.0,Еда
2022-09-01 22:00:00,-420.0,Еда
2022-09-02 22:00:00,-880.0,Еда
2022-09-02 22:00:00,-180.0,Еда
2022-09-05 19:26:00,-1716.0,Еда
2022-09-05 19:26:00,-280.0,Еда
2022-09-06 12:13:00,-950.0,Здоровье
2022-09-06 14:23:00,45115.0,Доходы
2022-09-08 14:12:00,15288.0,Доходы
2022-09-08 20:17:00,10923.0,Доходы
2022-09-08 22:22:00,-1009.0,Еда
2022-09-09 10:17:00,28200.0,Доходы
2022-09-09 11:10:00,33912.0,Доходы
2022-09-09 19:44:00,-1404.0,Еда
2022-09-12 12:33:00,-1490.0,Интернет и телефон
2022-09-12 12:33:00,-1490.0,Интернет и телефон
2022-09-12 14:02:00,-207.0,Дом
2022-09-12 17:19:00,-4190.0,Еда
2022-09-13 17:02:00,-1825.0,Еда
2022-09-13 17:02:00,-4539.0,Еда
2022-09-14 09:12:00,-5578.0,Дом
2022-09-15 17:56:00,-500.0,Транспорт
2022-09-16 17:12:00,28000.0,Доходы
2022-09-17 14:10:00,-3340.0,Дом
2022-09-17 18:43:00,-2744.0,Собака
2022-09-20 17:12:00,-1500.0,Еда
2022-09-20 17:12:00,-1700.0,Еда
2022-09-21 10:41:00,2480.0,Доходы
2022-09-22 03:29:00,26100.0,Доходы
2022-09-22 03:29:00,24000.0,Доходы
2022-09-22 12:03:00,-495.0,Обучение
2022-09-23 11:10:00,31818.0,Доходы
2022-09-23 17:52:00,-4867.0,Еда
2022-09-24 19:23:00,-500.0,Красота и здоровье
2022-09-24 19:23:00,-1430.0,Еда
2022-09-24 19:23:00,-140.0,Еда
2022-09-24 19:23:00,-2360.0,Еда
2022-09-25 00:00:00,-840.0,Еда
2022-09-25 00:52:00,-439.0,Еда
2022-09-26 12:49:00,-470.0,Еда
2022-09-26 18:31:00,-1200.0,Интернет и телефон
2022-09-29 15:18:00,-918.0,Транспорт
2022-10-01 20:15:00,-18800.0,Одежда и обувь
2022-10-01 20:15:00,-500.0,Подарки
2022-10-01 20:15:00,-3400.0,Подарки
2022-10-01 20:15:00,-670.0,Собака
2022-10-02 19:24:00,-967.0,Еда
2022-10-02 19:24:00,-1300.0,Еда
2022-10-02 19:24:00,-200.0,Еда
2022-10-02 19:24:00,-500.0,Транспорт
2022-10-02 22:26:00,-875.0,Транспорт
2022-10-03 12:50:00,-210.0,Еда
2022-10-03 19:24:00,-150.0,Еда
2022-10-04 20:11:00,-500.0,Еда
2022-10-04 20:11:00,-2500.0,Еда
2022-10-05 21:14:00,-307.0,Еда
2022-10-05 21:14:00,44733.0,Доходы
2022-10-06 14:58:00,11153.0,Доходы
2022-10-06 19:06:00,-1500.0,Еда
2022-10-06 21:29:00,-3600.0,Собака
2022-10-07 11:10:00,91350.0,Доходы
2022-10-07 14:58:00,54375.0,Доходы
2022-10-07 14:58:00,-5355.0,Еда
2022-10-07 22:24:00,-440.0,Еда
2022-10-07 22:24:00,-2000.0,Еда
2022-10-08 11:10:00,-3000.0,Хобби
2022-10-09 12:55:00,-560.0,Еда
2022-10-09 12:55:00,-500.0,Еда
2022-10-09 12:55:00,-1025.0,Еда
2022-10-09 12:55:00,-1246.0,Интернет и телефон
2022-10-09 21:29:00,-290.0,Здоровье
2022-10-10 18:53:00,28200.0,Доходы
2022-10-10 19:24:00,-2560.0,Собака
2022-10-10 21:01:00,28180.0,Доходы
2022-10-11 21:01:00,-1310.0,Собака
2022-10-11 22:02:00,-574.0,Еда
2022-10-12 14:33:00,-340.0,Еда
2022-10-12 21:13:00,-1328.0,Еда
2022-10-14 16:10:00,-440.0,Еда
2022-10-15 09:10:00,-5578.0,Дом
2022-10-15 18:48:00,-3132.0,Еда
2022-10-15 18:48:00,-1459.0,Еда
2022-10-16 18:32:00,-450.0,Еда
2022-10-17 10:02:00,-2595.0,Дом
2022-10-18 20:30:00,-888.0,Еда
2022-10-19 13:32:00,-274.0,Еда
2022-10-19 23:28:00,-2300.0,Еда
2022-10-20 00:10:00,-792.0,Еда
2022-10-20 00:10:00,-1825.0,Еда
2022-10-20 17:28:00,-2000.0,Транспорт
2022-10-20 17:28:00,-1600.0,Транспорт
2022-10-20 17:28:00,2300.0,Доходы
2022-10-20 17:28:00,-810.0,Компьютер и программы
2022-10-23 11:21:00,-488.0,Интернет и телефон
2022-10-23 15:42:00,-1099.0,Еда
2022-10-24 21:51:00,-5500.0,Обучение
2022-10-24 21:51:00,27188.0,Доходы
2022-10-24 21:51:00,26100.0,Доходы
2022-10-24 21:51:00,-700.0,Еда
2022-10-25 16:08:00,28570.0,Доходы
2022-10-25 16:08:00,8950.0,Доходы
2022-10-25 18:04:00,-6190.0,Еда
2022-10-25 19:20:00,24000.0,Доходы
2022-10-28 12:39:00,-640.0,Еда
2022-10-28 16:07:00,-5672.0,Собака
2022-10-28 21:23:00,-819.0,Еда
2022-10-28 21:23:00,-349.0,Еда
2022-10-28 21:23:00,-738.0,Еда
2022-10-30 18:50:00,-18000.0,Одежда и обувь
2022-11-01 19:33:00,-2037.0,Еда
2022-11-03 16:08:00,44782.0,Доходы
2022-11-04 16:08:00,-3942.0,Еда
2022-11-04 20:38:00,-41587.0,Дом
2022-11-05 23:15:00,-559.0,Транспорт
2022-11-05 23:15:00,-80.0,Транспорт
2022-11-05 23:15:00,-613.0,Еда
2022-11-05 23:15:00,-5000.0,Собака
2022-11-05 23:15:00,-1600.0,Еда
2022-11-05 23:18:00,-560.0,Собака
2022-11-06 13:40:00,-449.0,Еда
2022-11-07 18:16:00,11519.0,Доходы
2022-11-07 20:55:00,-19000.0,Дом
2022-11-08 21:29:00,-2740.0,Еда
2022-11-08 21:29:00,-3652.0,Еда
2022-11-08 21:29:00,-1890.0,Собака
2022-11-08 21:29:00,-1100.0,Красота и здоровье
2022-11-08 21:29:00,-530.0,Дом
2022-11-09 22:31:00,27187.0,Доходы
2022-11-09 22:31:00,60900.0,Доходы
2022-11-10 19:23:00,-5000.0,Еда
2022-11-10 22:31:00,28200.0,Доходы
2022-11-10 22:31:00,50000.0,Подарки
2022-11-10 22:31:00,50000.0,Подарки
2022-11-10 22:31:00,10000.0,Подарки
2022-11-10 22:31:00,31450.0,Доходы
2022-11-11 12:02:00,-2200.0,Собака
2022-11-11 22:12:00,-200.0,Развлечения
2022-11-11 22:12:00,-1200.0,Интернет и телефон
2022-11-12 10:00:00,-5578.0,Дом
2022-11-12 17:06:00,-26600.0,Компьютер и программы
2022-11-12 17:06:00,-44000.0,Компьютер и программы
2022-11-12 17:06:00,-624.0,Компьютер и программы
2022-11-13 17:06:00,-18500.0,Подарки
2022-11-13 21:17:00,-4156.0,Еда
2022-11-13 21:17:00,-500.0,Еда
2022-11-14 00:17:00,-500.0,Транспорт
2022-11-16 12:46:00,-390.0,Еда
2022-11-17 18:18:00,-1015.0,Еда
2022-11-17 18:18:00,-1420.0,Еда
2022-11-17 18:18:00,-530.0,Еда
2022-11-18 00:43:00,-685.0,Транспорт
2022-11-18 00:43:00,-11296.0,Собака
2022-11-18 10:54:00,-1333.0,Собака
2022-11-20 14:31:00,-2268.0,Еда
2022-11-20 14:31:00,-320.0,Еда
2022-11-20 14:31:00,-1230.0,Еда
2022-11-21 14:41:00,-275.0,Еда
2022-11-22 20:42:00,2138.0,Доходы
2022-11-23 08:34:00,26100.0,Доходы
2022-11-23 13:34:00,-500.0,Интернет и телефон
2022-11-23 20:26:00,-600.0,Еда
2022-11-23 20:26:00,-2300.0,Еда
2022-11-24 16:26:00,-500.0,Транспорт
2022-11-24 19:40:00,25056.0,Доходы
2022-11-24 19:40:00,-45990.0,Комплектующие
2022-11-25 11:12:00,23446.0,Доходы
2022-11-25 20:49:00,-657.0,Еда
2022-11-25 23:42:00,24000.0,Доходы
2022-11-26 23:42:00,-1950.0,Еда
2022-11-26 23:42:00,-6447.0,Еда
2022-11-27 14:43:00,-1563.0,Красота и здоровье
2022-11-28 14:43:00,-360.0,Еда
2022-11-29 23:49:00,-2110.0,Еда
2022-11-29 23:49:00,-2363.0,Еда
2022-11-30 15:23:00,-612.0,Еда
2022-12-01 22:19:00,-1070.0,Собака
2022-12-01 22:19:00,-2158.0,Собака
2022-12-02 14:43:00,-500.0,Транспорт
2022-12-02 19:58:00,-963.0,Еда
2022-12-04 12:50:00,-700.0,Собака
2022-12-04 12:50:00,-1000.0,Дом
2022-12-04 18:32:00,-2200.0,Дом
2022-12-04 18:32:00,-1900.0,Еда
2022-12-04 18:32:00,-1300.0,Хобби
2022-12-04 18:32:00,-800.0,Еда
2022-12-06 17:09:00,-1353.0,Еда
2022-12-07 11:44:00,28275.0,Доходы
2022-12-07 12:04:00,-2975.0,Дом
2022-12-07 12:04:00,-3500.0,Путешествия
2022-12-07 16:27:00,42438.0,Доходы
2022-12-07 16:27:00,17760.0,Доходы
2022-12-08 10:22:00,61944.0,Доходы
2022-12-09 10:22:00,-1876.0,Еда
2022-12-09 10:22:00,-4229.0,Еда
2022-12-09 14:21:00,36600.0,Доходы
2022-12-09 14:21:00,-1285.0,Интернет и телефон
2022-12-09 14:53:00,-500.0,Транспорт
2022-12-09 14:53:00,28200.0,Доходы
2022-12-10 18:05:00,-1177.0,Еда
2022-12-13 09:06:00,-5657.0,Дом
2022-12-13 14:29:00,24000.0,Доходы
2022-12-13 14:29:00,-3990.0,Еда
2022-12-13 18:14:00,-1220.0,Еда
2022-12-13 18:14:00,-929.0,Еда
2022-12-14 21:00:00,740.0,Доходы
2022-12-15 14:11:00,-275.0,Еда
2022-12-15 20:22:00,2950.0,Доходы
2022-12-16 13:12:00,-1800.0,Еда
2022-12-17 15:02:00,-1212.0,Еда
2022-12-17 20:58:00,-4040.0,Еда
2022-12-17 20:58:00,-4520.0,Еда
2022-12-19 13:44:00,-275.0,Еда
2022-12-19 20:23:00,-500.0,Транспорт
2022-12-20 13:12:00,-800.0,Еда
2022-12-22 00:50:00,41889.0,Доходы
2022-12-22 14:45:00,26180.0,Доходы
2022-12-23 10:19:00,-2200.0,Еда
2022-12-23 10:19:00,24000.0,Доходы
2022-12-23 10:19:00,31818.0,Доходы
2022-12-23 11:02:00,-500.0,Красота и здоровье
2022-12-23 11:02:00,-1103.0,Еда
2022-12-25 15:51:00,-1950.0,Еда
2022-12-25 15:51:00,-740.0,Еда
2022-12-26 15:50:00,-2764.0,Собака
2022-12-26 15:50:00,-1000.0,Транспорт
2022-12-27 01:31:00,63601.0,Доходы
2022-12-27 15:51:00,44173.0,Доходы
2022-12-28 01:31:00,28194.0,Доходы
2022-12-29 01:07:00,43822.0,Доходы
2022-12-29 15:50:00,-1329.0,Обучение
2022-12-30 14:30:00,-36000.0,Комплектующие
2022-12-30 15:50:00,-3200.0,Подарки
2022-12-30 15:50:00,-850.0,Подарки
2022-12-30 15:50:00,-3227.0,Подарки
2022-12-30 15:50:00,-2484.0,Еда
2022-12-30 15:50:00,-5077.0,Подарки
2022-12-30 15:50:00,-7000.0,Подарки
2022-12-30 15:50:00,-6000.0,Подарки
2022-12-30 15:50:00,-6000.0,Подарки
2022-12-30 15:50:00,-6000.0,Подарки
2022-12-30 15:50:00,-2688.0,Подарки
2022-12-31 15:50:00,-2400.0,Подарки
2022-12-31 15:50:00,-594.0,Транспорт
2022-12-31 15:50:00,-812.0,Транспорт
2023-01-03 23:46:00,-952.0,Еда
2023-01-03 23:46:00,-2597.0,Еда
2023-01-04 20:32:00,-9442.0,Одежда и обувь
2023-01-04 20:32:00,-1510.0,Собака
2023-01-04 20:32:00,-500.0,Еда
2023-01-05 18:34:00,-530.0,Еда
2023-01-05 18:34:00,-530.0,Еда
2023-01-05 18:34:00,-1410.0,Еда
2023-01-05 18:34:00,-1200.0,Развлечения
2023-01-06 18:34:00,-1655.0,Еда
2023-01-09 18:49:00,28200.0,Доходы
2023-01-12 11:09:00,-450.0,Компьютер и программы
2023-01-13 13:39:00,-1600.0,Еда
2023-01-13 13:39:00,-3640.0,Еда
2023-01-13 13:39:00,-500.0,Транспорт
2023-01-14 16:07:00,-1978.0,Еда
2023-01-14 16:07:00,-1100.0,Еда
2023-01-14 16:07:00,-300.0,Еда
2023-01-15 14:04:00,-284.0,Собака
2023-01-15 14:04:00,-214.0,Собака
2023-01-15 14:04:00,-1371.0,Собака
2023-01-16 09:25:00,-6204.0,Дом
2023-01-16 19:42:00,-1480.0,Еда
2023-01-16 19:42:00,-3200.0,Одежда и обувь
2023-01-17 14:04:00,-4319.0,Еда
2023-01-19 18:49:00,380.0,Доходы
2023-01-19 18:49:00,1510.0,Доходы
2023-01-21 13:09:00,-1600.0,Еда
2023-01-21 21:14:00,-2400.0,Еда
2023-01-22 15:09:00,-100.0,Спорт
2023-01-23 18:47:00,-2505.0,Еда
2023-01-23 19:19:00,-500.0,Интернет и телефон
2023-01-24 14:59:00,-643.0,Еда
2023-01-24 14:59:00,-4288.0,Еда
2023-01-24 19:19:00,31972.0,Доходы
2023-01-24 19:19:00,-6973.0,Компьютер и программы
